unix_ms,node_id,broadcast_hello_cycles,broadcast_topo_cycles,process_packet_hello_cycles,process_packet_topo_cycles,calc_state_mds_total_cycles,calc_state_kabsch_cycles,calc_state_mds_iter_cycles,calc_state_routing_update_cycles,calc_state_build_neighbors_cycles,update_screen_mds_cycles,update_screen_table_cycles,broadcast_hello_ns,broadcast_topo_ns,process_packet_hello_ns,process_packet_topo_ns,calc_state_mds_total_ns,calc_state_kabsch_ns,calc_state_mds_iter_ns,calc_state_routing_update_ns,calc_state_build_neighbors_ns,update_screen_mds_ns,update_screen_table_ns
1782670073273,2,38303,35733,71337,5392,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,33700.000,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670073290,2,38303,35733,71337,5392,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,33700.000,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670073290,3,34387,32365,122653,91663,130044,0,90270,129534,40512,18365290,0,214918.750,202281.250,766581.250,572893.750,812775.000,0.000,564187.500,809587.500,253200.000,114783062.500,0.000
1782670073302,3,34387,32365,122653,91663,130044,0,90270,129534,40512,18365290,0,214918.750,202281.250,766581.250,572893.750,812775.000,0.000,564187.500,809587.500,253200.000,114783062.500,0.000
1782670073308,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670073317,3,34387,32365,122653,139709,130044,0,90270,129534,40512,18365290,0,214918.750,202281.250,766581.250,873181.250,812775.000,0.000,564187.500,809587.500,253200.000,114783062.500,0.000
1782670073329,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670073337,3,34387,32365,122653,79879,130044,0,90270,129534,40512,18365290,0,214918.750,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,114783062.500,0.000
1782670073351,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670073351,3,34387,32365,122653,79879,130044,0,90270,129534,40512,18219006,0,214918.750,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113868787.500,0.000
1782670073361,3,34387,32365,122653,79879,130044,0,90270,129534,40512,18219006,0,214918.750,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113868787.500,0.000
1782670073379,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670073387,3,34387,32365,122653,79879,130044,0,90270,129534,40512,18219006,0,214918.750,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113868787.500,0.000
1782670073402,10,75718,110096,114123,6550,129296,0,88741,122368,33739,0,0,473237.500,688100.000,713268.750,40937.500,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073402,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670073410,3,73750,32365,122653,79879,130044,0,90270,129534,40512,18219006,0,460937.500,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113868787.500,0.000
1782670073415,10,75718,110096,114123,6550,129296,0,88741,122368,33739,0,0,473237.500,688100.000,713268.750,40937.500,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073417,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670073426,10,75718,110096,114123,6550,129296,0,88741,122368,33739,0,0,473237.500,688100.000,713268.750,40937.500,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073431,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670073438,10,75718,110096,114123,84133,129296,0,88741,122368,33739,0,0,473237.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073455,9,72105,35097,0,100293,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,626831.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073458,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073467,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073469,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073489,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073489,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073501,7,74924,32306,70987,7281,7552494,68947,7456826,296206,58807,0,0,468275.000,201912.500,443668.750,45506.250,47203087.500,430918.750,46605162.500,1851287.500,367543.750,0.000,0.000
1782670073506,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073506,6,74930,36094,71607,7591,7426840,72207,7329790,305094,84099,0,0,468312.500,225587.500,447543.750,47443.750,46417750.000,451293.750,45811187.500,1906837.500,525618.750,0.000,0.000
1782670073506,5,72385,35309,70987,8163,7416618,68947,7323458,307207,83445,18818065,8933774,452406.250,220681.250,443668.750,51018.750,46353862.500,430918.750,45771612.500,1920043.750,521531.250,117612906.250,55836087.500
1782670073509,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073524,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073524,6,74930,36094,71607,7591,7426840,72207,7329790,305094,84099,0,0,468312.500,225587.500,447543.750,47443.750,46417750.000,451293.750,45811187.500,1906837.500,525618.750,0.000,0.000
1782670073524,5,72385,35309,70987,8163,7416618,68947,7323458,307207,83445,18818065,8933774,452406.250,220681.250,443668.750,51018.750,46353862.500,430918.750,45771612.500,1920043.750,521531.250,117612906.250,55836087.500
1782670073532,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073540,5,72385,35309,70987,8163,7416618,68947,7323458,307207,83445,18747624,8933774,452406.250,220681.250,443668.750,51018.750,46353862.500,430918.750,45771612.500,1920043.750,521531.250,117172650.000,55836087.500
1782670073547,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073547,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073557,6,74930,36094,71607,7591,7563724,72207,7464782,300816,68735,0,0,468312.500,225587.500,447543.750,47443.750,47273275.000,451293.750,46654887.500,1880100.000,429593.750,0.000,0.000
1782670073560,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073570,6,74930,36094,71607,7591,7563724,72207,7464782,300816,68735,0,0,468312.500,225587.500,447543.750,47443.750,47273275.000,451293.750,46654887.500,1880100.000,429593.750,0.000,0.000
1782670073570,7,74924,32306,70987,69459,7552494,68947,7456826,296206,58807,0,0,468275.000,201912.500,443668.750,434118.750,47203087.500,430918.750,46605162.500,1851287.500,367543.750,0.000,0.000
1782670073570,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073578,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073586,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073609,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073614,7,64194,32306,70987,69459,7372960,70297,7277820,309438,82887,0,0,401212.500,201912.500,443668.750,434118.750,46081000.000,439356.250,45486375.000,1933987.500,518043.750,0.000,0.000
1782670073616,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073620,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073630,7,64194,32306,70987,69459,7372960,70297,7277820,309438,82887,0,0,401212.500,201912.500,443668.750,434118.750,46081000.000,439356.250,45486375.000,1933987.500,518043.750,0.000,0.000
1782670073634,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073642,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073642,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073654,6,74930,36094,71607,7591,7388764,72207,7291714,312844,82771,0,0,468312.500,225587.500,447543.750,47443.750,46179775.000,451293.750,45573212.500,1955275.000,517318.750,0.000,0.000
1782670073654,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073661,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670073661,1,40754,34463,70065,187113,128182,0,90270,118844,10621,0,0,254712.500,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073661,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073670,6,74930,36094,71607,7591,7388764,72207,7291714,312844,82771,0,0,468312.500,225587.500,447543.750,47443.750,46179775.000,451293.750,45573212.500,1955275.000,517318.750,0.000,0.000
1782670073677,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073679,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073682,1,40754,34463,70065,187113,128182,0,90270,118844,10621,0,0,254712.500,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073692,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073692,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073701,1,40754,34463,70065,187113,128182,0,90270,118844,10621,0,0,254712.500,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073701,6,69641,36094,71607,7591,7595012,72207,7496718,307173,82771,0,0,435256.250,225587.500,447543.750,47443.750,47468825.000,451293.750,46854487.500,1919831.250,517318.750,0.000,0.000
1782670073706,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073706,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073709,7,64194,32306,70987,69459,7801364,68947,7705066,299540,65607,0,0,401212.500,201912.500,443668.750,434118.750,48758525.000,430918.750,48156662.500,1872125.000,410043.750,0.000,0.000
1782670073711,6,69641,36094,71607,7591,7595012,72207,7496718,307173,82771,0,0,435256.250,225587.500,447543.750,47443.750,47468825.000,451293.750,46854487.500,1919831.250,517318.750,0.000,0.000
1782670073721,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073721,1,40754,34463,70065,187113,128182,0,90270,118844,10621,0,0,254712.500,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073731,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073731,7,64194,32306,70987,69459,7801364,68947,7705066,299540,65607,0,0,401212.500,201912.500,443668.750,434118.750,48758525.000,430918.750,48156662.500,1872125.000,410043.750,0.000,0.000
1782670073733,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073745,1,40754,34463,70065,187113,128182,0,90270,118844,10621,0,0,254712.500,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073745,5,72385,35309,70987,8163,7471130,68947,7376726,306955,82771,18747624,8933774,452406.250,220681.250,443668.750,51018.750,46694562.500,430918.750,46104537.500,1918468.750,517318.750,117172650.000,55836087.500
1782670073761,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073761,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073769,1,40754,34463,70065,187113,128182,0,90270,118844,10621,0,0,254712.500,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073769,5,72385,35309,70987,8163,7471130,68947,7376726,306955,82771,18747624,8933774,452406.250,220681.250,443668.750,51018.750,46694562.500,430918.750,46104537.500,1918468.750,517318.750,117172650.000,55836087.500
1782670073771,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073771,9,72105,35097,0,81057,128666,0,88741,118296,16411,0,0,450656.250,219356.250,0.000,506606.250,804162.500,0.000,554631.250,739350.000,102568.750,0.000,0.000
1782670073777,7,64194,32306,70987,69459,7497548,68947,7403144,310954,82887,0,0,401212.500,201912.500,443668.750,434118.750,46859675.000,430918.750,46269650.000,1943462.500,518043.750,0.000,0.000
1782670073783,1,40754,34463,70065,187113,128182,0,90270,118844,10621,0,0,254712.500,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073788,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073788,6,69641,36094,71607,7591,7432776,68951,7339612,306771,82771,0,0,435256.250,225587.500,447543.750,47443.750,46454850.000,430943.750,45872575.000,1917318.750,517318.750,0.000,0.000
1782670073800,5,72385,35309,70987,8163,7537786,98681,7411754,321518,82771,18747624,8933774,452406.250,220681.250,443668.750,51018.750,47111162.500,616756.250,46323462.500,2009487.500,517318.750,117172650.000,55836087.500
1782670073800,1,40754,34463,70065,187113,128182,0,90270,118844,10621,0,0,254712.500,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073802,6,69641,36094,71607,7591,7432776,68951,7339612,306771,82771,0,0,435256.250,225587.500,447543.750,47443.750,46454850.000,430943.750,45872575.000,1917318.750,517318.750,0.000,0.000
1782670073802,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073814,5,72385,35309,70987,8163,7537786,98681,7411754,321518,82771,18747624,8933774,452406.250,220681.250,443668.750,51018.750,47111162.500,616756.250,46323462.500,2009487.500,517318.750,117172650.000,55836087.500
1782670073817,1,39905,34463,70065,187113,128182,0,90270,118844,10621,0,0,249406.250,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073830,6,69641,36094,71607,7591,7682476,72207,7584812,300545,83401,0,0,435256.250,225587.500,447543.750,47443.750,48015475.000,451293.750,47405075.000,1878406.250,521256.250,0.000,0.000
1782670073831,1,39905,34463,70065,187113,128182,0,90270,118844,10621,0,0,249406.250,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073832,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073842,6,69641,36094,71607,7591,7682476,72207,7584812,300545,83401,0,0,435256.250,225587.500,447543.750,47443.750,48015475.000,451293.750,47405075.000,1878406.250,521256.250,0.000,0.000
1782670073842,1,39905,34463,70065,187113,128182,0,90270,118844,10621,0,0,249406.250,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073851,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073861,1,39905,34463,70065,187113,128182,0,90270,118844,10621,0,0,249406.250,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073862,7,64194,32306,70987,69459,7545714,68947,7450050,428176,81339,0,0,401212.500,201912.500,443668.750,434118.750,47160712.500,430918.750,46562812.500,2676100.000,508368.750,0.000,0.000
1782670073862,8,35991,34694,66107,100603,128666,0,88741,118093,197559,0,0,224943.750,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073871,5,72385,35309,70987,8163,7537786,98681,7411754,321518,82771,18461479,8933774,452406.250,220681.250,443668.750,51018.750,47111162.500,616756.250,46323462.500,2009487.500,517318.750,115384243.750,55836087.500
1782670073878,8,72729,34694,66107,100603,128666,0,88741,118093,197559,0,0,454556.250,216837.500,413168.750,628768.750,804162.500,0.000,554631.250,738081.250,1234743.750,0.000,0.000
1782670073878,1,39905,34463,70065,187113,128182,0,90270,118844,10621,0,0,249406.250,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073878,7,64194,32306,70987,69459,7545714,68947,7450050,428176,81339,0,0,401212.500,201912.500,443668.750,434118.750,47160712.500,430918.750,46562812.500,2676100.000,508368.750,0.000,0.000
1782670073896,1,39905,34463,70065,187113,128182,0,90270,118844,10621,0,0,249406.250,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073900,7,64194,32306,70987,69459,7369730,68947,7275306,305929,82887,0,0,401212.500,201912.500,443668.750,434118.750,46060812.500,430918.750,45470662.500,1912056.250,518043.750,0.000,0.000
1782670073904,5,72385,35309,70987,8163,7364380,68947,7269942,301062,82771,18461479,8933774,452406.250,220681.250,443668.750,51018.750,46027375.000,430918.750,45437137.500,1881637.500,517318.750,115384243.750,55836087.500
1782670073910,1,39905,34463,70065,187113,128182,0,90270,118844,10621,0,0,249406.250,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073913,7,64194,32306,70987,69459,7369730,68947,7275306,305929,82887,0,0,401212.500,201912.500,443668.750,434118.750,46060812.500,430918.750,45470662.500,1912056.250,518043.750,0.000,0.000
1782670073919,5,72385,35309,70987,8163,7364380,68947,7269942,301062,82771,18461479,8933774,452406.250,220681.250,443668.750,51018.750,46027375.000,430918.750,45437137.500,1881637.500,517318.750,115384243.750,55836087.500
1782670073922,1,39905,34463,70065,187113,128182,0,90270,118844,10621,0,0,249406.250,215393.750,437906.250,1169456.250,801137.500,0.000,564187.500,742775.000,66381.250,0.000,0.000
1782670073939,7,64194,32306,70987,69459,7558056,68947,7461758,298899,82263,0,0,401212.500,201912.500,443668.750,434118.750,47237850.000,430918.750,46635987.500,1868118.750,514143.750,0.000,0.000
1782670073944,5,72385,35309,70987,8163,7500540,72203,7401602,296965,233497,18461479,8933774,452406.250,220681.250,443668.750,51018.750,46878375.000,451268.750,46260012.500,1856031.250,1459356.250,115384243.750,55836087.500
1782670073949,7,64194,32306,70987,69459,7558056,68947,7461758,298899,82263,0,0,401212.500,201912.500,443668.750,434118.750,47237850.000,430918.750,46635987.500,1868118.750,514143.750,0.000,0.000
1782670073964,5,72385,35309,70987,8163,7500540,72203,7401602,296965,233497,18461479,8933774,452406.250,220681.250,443668.750,51018.750,46878375.000,451268.750,46260012.500,1856031.250,1459356.250,115384243.750,55836087.500
1782670074070,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074084,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074097,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074114,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074127,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074134,3,73750,32365,122653,79879,130044,0,90270,129534,40512,18219006,0,460937.500,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113868787.500,0.000
1782670074139,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074143,5,35964,35309,70987,8163,7500540,72203,7401602,296965,233497,18512273,8933774,224775.000,220681.250,443668.750,51018.750,46878375.000,451268.750,46260012.500,1856031.250,1459356.250,115701706.250,55836087.500
1782670074144,3,73750,32365,122653,79879,130044,0,90270,129534,40512,18199522,0,460937.500,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113747012.500,0.000
1782670074152,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074158,3,73750,32365,122653,79879,130044,0,90270,129534,40512,18199522,0,460937.500,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113747012.500,0.000
1782670074163,2,38303,35733,71337,78791,130666,0,90270,277288,35240,0,0,239393.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074170,5,35964,35309,70987,8163,8065754,68947,7970072,302884,82771,18512273,8933774,224775.000,220681.250,443668.750,51018.750,50410962.500,430918.750,49812950.000,1893025.000,517318.750,115701706.250,55836087.500
1782670074173,3,73750,32365,122653,79879,130044,0,90270,129534,40512,18199522,0,460937.500,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113747012.500,0.000
1782670074177,2,39939,35733,71337,78791,130666,0,90270,277288,35240,0,0,249618.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074184,3,73750,32365,122653,79879,130044,0,90270,129534,40512,18199522,0,460937.500,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113747012.500,0.000
1782670074190,2,39939,35733,71337,78791,130666,0,90270,277288,35240,0,0,249618.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074194,3,73750,32365,122653,79879,130044,0,90270,129534,40512,18199522,0,460937.500,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113747012.500,0.000
1782670074199,2,39939,35733,71337,78791,130666,0,90270,277288,35240,0,0,249618.750,223331.250,445856.250,492443.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074205,3,73750,32365,122653,79879,130044,0,90270,129534,40512,18199522,0,460937.500,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,113747012.500,0.000
1782670074210,2,39939,34515,71337,26035,130666,0,90270,277288,35240,0,0,249618.750,215718.750,445856.250,162718.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074215,3,73750,32365,122653,79879,130044,0,90270,129534,40512,18281930,0,460937.500,202281.250,766581.250,499243.750,812775.000,0.000,564187.500,809587.500,253200.000,114262062.500,0.000
1782670074221,2,39939,34515,71337,93623,130666,0,90270,277288,35240,0,0,249618.750,215718.750,445856.250,585143.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074233,3,73750,32365,122653,100031,130044,0,90270,129534,40512,18281930,0,460937.500,202281.250,766581.250,625193.750,812775.000,0.000,564187.500,809587.500,253200.000,114262062.500,0.000
1782670074233,2,39939,34515,71337,93623,130666,0,90270,277288,35240,0,0,249618.750,215718.750,445856.250,585143.750,816662.500,0.000,564187.500,1733050.000,220250.000,0.000,0.000
1782670074250,3,73750,32365,122653,100031,130044,0,90270,129534,40512,18281930,0,460937.500,202281.250,766581.250,625193.750,812775.000,0.000,564187.500,809587.500,253200.000,114262062.500,0.000
1782670074267,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670074279,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
1782670074299,10,58666,110096,114123,84133,129296,0,88741,122368,33739,0,0,366662.500,688100.000,713268.750,525831.250,808100.000,0.000,554631.250,764800.000,210868.750,0.000,0.000
