unix_ms,kind,node_id,src,label,rssi,marker_index
1782645185139,sample,1,e8:3d:c1:85:d4:18,outside-2m,-87,
1782645185149,sample,1,e8:3d:c1:85:d4:18,outside-2m,-86,
1782645185157,sample,1,e8:3d:c1:85:d4:18,outside-2m,-87,
1782645185168,sample,1,e8:3d:c1:85:d4:18,outside-2m,-89,
1782645185175,sample,1,e8:3d:c1:85:d4:18,outside-2m,-86,
1782645185468,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-92,
1782645185476,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-88,
1782645185485,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-85,
1782645185492,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-84,
1782645185751,sample,1,e8:3d:c1:85:d4:18,outside-2m,-83,
1782645185805,sample,1,e8:3d:c1:85:d4:18,outside-2m,-83,
1782645185816,sample,1,e8:3d:c1:85:d4:18,outside-2m,-82,
1782645185823,sample,1,e8:3d:c1:85:d4:18,outside-2m,-80,
1782645185832,sample,1,e8:3d:c1:85:d4:18,outside-2m,-80,
1782645185848,sample,1,e8:3d:c1:85:d4:18,outside-2m,-79,
1782645185856,sample,1,e8:3d:c1:85:d4:18,outside-2m,-79,
1782645186002,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-83,
1782645186014,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-82,
1782645186022,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-82,
1782645186029,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-81,
1782645186037,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-82,
1782645186369,sample,1,e8:3d:c1:85:d4:18,outside-2m,-79,
1782645186378,sample,1,e8:3d:c1:85:d4:18,outside-2m,-79,
1782645186390,sample,1,e8:3d:c1:85:d4:18,outside-2m,-80,
1782645186403,sample,1,e8:3d:c1:85:d4:18,outside-2m,-79,
1782645186413,sample,1,e8:3d:c1:85:d4:18,outside-2m,-82,
1782645186546,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-82,
1782645186557,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-82,
1782645186570,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-82,
1782645186581,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-84,
1782645186592,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-89,
1782645186608,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-81,
1782645186925,sample,1,e8:3d:c1:85:d4:18,outside-2m,-78,
1782645186938,sample,1,e8:3d:c1:85:d4:18,outside-2m,-81,
1782645186949,sample,1,e8:3d:c1:85:d4:18,outside-2m,-91,
1782645186965,sample,1,e8:3d:c1:85:d4:18,outside-2m,-79,
1782645187120,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-84,
1782645187129,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-82,
1782645187145,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-82,
1782645187155,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-84,
1782645187476,sample,1,e8:3d:c1:85:d4:18,outside-2m,-80,
1782645187488,sample,1,e8:3d:c1:85:d4:18,outside-2m,-80,
1782645187496,sample,1,e8:3d:c1:85:d4:18,outside-2m,-78,
1782645187509,sample,1,e8:3d:c1:85:d4:18,outside-2m,-82,
1782645187665,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-93,
1782645187674,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-80,
1782645187687,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-92,
1782645187707,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-85,
1782645187720,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-85,
1782645188019,sample,1,e8:3d:c1:85:d4:18,outside-2m,-81,
1782645188028,sample,1,e8:3d:c1:85:d4:18,outside-2m,-87,
1782645188037,sample,1,e8:3d:c1:85:d4:18,outside-2m,-88,
1782645188047,sample,1,e8:3d:c1:85:d4:18,outside-2m,-85,
1782645188062,sample,1,e8:3d:c1:85:d4:18,outside-2m,-78,
1782645188231,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-92,
1782645188240,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-88,
1782645188252,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-81,
1782645188262,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-87,
1782645188273,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-84,
1782645188575,sample,1,e8:3d:c1:85:d4:18,outside-2m,-81,
1782645188583,sample,1,e8:3d:c1:85:d4:18,outside-2m,-85,
1782645188595,sample,1,e8:3d:c1:85:d4:18,outside-2m,-77,
1782645188604,sample,1,e8:3d:c1:85:d4:18,outside-2m,-78,
1782645188614,sample,1,e8:3d:c1:85:d4:18,outside-2m,-81,
1782645188783,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-87,
1782645188791,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-80,
1782645188800,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-82,
1782645188809,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-83,
1782645188818,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-86,
1782645189126,sample,1,e8:3d:c1:85:d4:18,outside-2m,-84,
1782645189135,sample,1,e8:3d:c1:85:d4:18,outside-2m,-84,
1782645189149,sample,1,e8:3d:c1:85:d4:18,outside-2m,-84,
1782645189189,sample,1,e8:3d:c1:85:d4:18,outside-2m,-86,
1782645189197,sample,1,e8:3d:c1:85:d4:18,outside-2m,-84,
1782645189328,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-86,
1782645189338,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-88,
1782645189346,sample,0,e8:3d:c1:85:e6:b4,outside-2m,-87,
