unix_ms,kind,node_id,src,label,rssi,marker_index
1782652686905,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652686905,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652686906,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652686906,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652686912,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652686912,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652686927,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652686927,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652686939,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652686942,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652686963,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652687474,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652687489,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652687531,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652687537,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652687546,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652687556,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652687587,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652687587,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652687601,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652687612,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688114,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652688122,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688133,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652688133,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-65,
1782652688146,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688149,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652688158,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688168,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652688173,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688192,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652688201,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688206,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652688724,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688725,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652688737,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688739,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652688750,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652688750,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652688760,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688762,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652688771,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652688775,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652688809,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652688810,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652689321,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652689321,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652689333,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652689335,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652689341,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652689346,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652689351,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652689362,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652689362,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652689375,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652689397,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652689891,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652689903,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652689914,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652689933,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652689947,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652689949,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652689959,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652689959,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652689969,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652689980,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652689991,sample,0,e8:3d:c1:85:d4:18,inside-9m,-65,
1782652690486,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-66,
1782652690497,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652690513,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652690513,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652690525,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652690556,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652690564,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652690571,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652690576,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652690587,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652691087,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652691096,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652691098,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652691106,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-70,
1782652691108,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652691115,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-70,
1782652691124,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652691127,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652691137,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652691179,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652691190,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652691641,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652691678,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652691689,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652691699,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652691702,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652691708,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652691715,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652691718,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652691729,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652691739,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652691751,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652691773,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652692249,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652692263,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652692286,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652692286,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652692304,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652692313,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652692315,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652692323,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652692338,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652692350,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652692827,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652692836,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652692847,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652692861,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-69,
1782652692866,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652692890,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652692904,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652692924,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652692924,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652692938,sample,0,e8:3d:c1:85:d4:18,inside-9m,-68,
1782652692950,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652692964,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652693435,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652693448,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652693460,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652693490,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652693490,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652693525,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652693526,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652693540,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652693542,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652693554,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652693566,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652693578,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652694050,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-68,
1782652694060,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652694084,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652694090,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652694094,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652694104,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652694134,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652694134,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652694146,sample,0,e8:3d:c1:85:d4:18,inside-9m,-67,
1782652694152,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652694157,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652694181,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
1782652694666,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652694686,sample,0,e8:3d:c1:85:e6:b4,inside-9m,-67,
1782652694694,sample,0,e8:3d:c1:85:d4:18,inside-9m,-66,
