unix_ms,kind,node_id,src,label,rssi,marker_index
1782652176025,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652176038,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652176052,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652176103,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652176119,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652176130,sample,0,e8:3d:c1:85:d4:18,inside-7m,-67,
1782652176158,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652176194,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652176205,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652176214,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652176224,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652176232,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652176646,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652176685,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652176719,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652176731,sample,0,e8:3d:c1:85:d4:18,inside-7m,-67,
1782652176757,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652176759,sample,0,e8:3d:c1:85:d4:18,inside-7m,-70,
1782652176769,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652176779,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652176886,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-71,
1782652176911,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-71,
1782652176922,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652176933,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-71,
1782652176947,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-71,
1782652177300,sample,0,e8:3d:c1:85:d4:18,inside-7m,-70,
1782652177327,sample,0,e8:3d:c1:85:d4:18,inside-7m,-67,
1782652177381,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652177394,sample,0,e8:3d:c1:85:d4:18,inside-7m,-70,
1782652177439,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652177481,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652177531,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652177613,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652177625,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652177637,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652177972,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652177991,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652178009,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652178061,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652178162,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652178172,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652178193,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652178201,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652178573,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652178586,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652178602,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652178716,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-71,
1782652178784,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652178794,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652178803,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652179141,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652179239,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652179254,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652179278,sample,0,e8:3d:c1:85:d4:18,inside-7m,-67,
1782652179290,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652179305,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652179313,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652179324,sample,0,e8:3d:c1:85:d4:18,inside-7m,-70,
1782652179325,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652179340,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652179393,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652179414,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-71,
1782652179840,sample,0,e8:3d:c1:85:d4:18,inside-7m,-70,
1782652179854,sample,0,e8:3d:c1:85:d4:18,inside-7m,-70,
1782652179885,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652179901,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652179924,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652179926,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-71,
1782652179934,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652179935,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652179947,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652179976,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652179998,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652180008,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652180452,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652180467,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652180553,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652180553,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652180626,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652180646,sample,0,e8:3d:c1:85:d4:18,inside-7m,-67,
1782652180649,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652180691,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652180759,sample,0,e8:3d:c1:85:d4:18,inside-7m,-67,
1782652180761,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-68,
1782652180788,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652180788,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652180867,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652180876,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652180967,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-69,
1782652181346,sample,0,e8:3d:c1:85:d4:18,inside-7m,-69,
1782652181371,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
1782652181439,sample,0,e8:3d:c1:85:d4:18,inside-7m,-68,
