unix_ms,kind,node_id,src,label,rssi,marker_index
1782645353293,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645353303,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645353311,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645353319,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645353327,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645353353,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645353363,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645353371,sample,1,e8:3d:c1:85:d4:18,outside-4m,-83,
1782645353385,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645353396,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645353840,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645353854,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645353862,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645353872,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645353880,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645353888,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645353910,sample,1,e8:3d:c1:85:d4:18,outside-4m,-83,
1782645353920,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645353929,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645353943,sample,1,e8:3d:c1:85:d4:18,outside-4m,-85,
1782645353958,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645353974,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645354398,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645354406,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-90,
1782645354414,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645354422,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-90,
1782645354430,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645354487,sample,1,e8:3d:c1:85:d4:18,outside-4m,-85,
1782645354502,sample,1,e8:3d:c1:85:d4:18,outside-4m,-86,
1782645354519,sample,1,e8:3d:c1:85:d4:18,outside-4m,-89,
1782645354534,sample,1,e8:3d:c1:85:d4:18,outside-4m,-88,
1782645354547,sample,1,e8:3d:c1:85:d4:18,outside-4m,-86,
1782645354940,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-90,
1782645354948,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645354959,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645355059,sample,1,e8:3d:c1:85:d4:18,outside-4m,-85,
1782645355084,sample,1,e8:3d:c1:85:d4:18,outside-4m,-83,
1782645355104,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645355137,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645355150,sample,1,e8:3d:c1:85:d4:18,outside-4m,-82,
1782645355165,sample,1,e8:3d:c1:85:d4:18,outside-4m,-82,
1782645355470,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645355497,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645355505,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645355514,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645355523,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645355533,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645355677,sample,1,e8:3d:c1:85:d4:18,outside-4m,-83,
1782645355687,sample,1,e8:3d:c1:85:d4:18,outside-4m,-82,
1782645355702,sample,1,e8:3d:c1:85:d4:18,outside-4m,-83,
1782645355714,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645355724,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645355739,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645356045,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645356053,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645356061,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645356069,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645356078,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645356673,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645356681,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645356690,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645356699,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645356789,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645356801,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645356810,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645357320,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645357335,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645357346,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645357355,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645357366,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645357483,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645357493,sample,1,e8:3d:c1:85:d4:18,outside-4m,-84,
1782645357504,sample,1,e8:3d:c1:85:d4:18,outside-4m,-85,
1782645357523,sample,1,e8:3d:c1:85:d4:18,outside-4m,-85,
1782645357901,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645357909,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-90,
1782645357922,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-90,
1782645358440,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645358451,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645358463,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645358471,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645358983,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645358993,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645359001,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645359013,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645359524,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645359532,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645360042,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645360051,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645360059,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645360068,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645360076,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645360590,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645360611,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645360627,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645360644,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645361178,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645361186,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645361195,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645361203,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645361223,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645361231,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645361830,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645361845,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645361853,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645361861,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645361869,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645361878,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645362390,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645362400,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645362411,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645362421,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645362433,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645362443,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645362953,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645363011,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645363020,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-90,
1782645363030,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-90,
1782645363039,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645363052,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645363566,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645363581,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645363590,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645363601,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645363611,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645364123,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645364137,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645364150,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645364160,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645364171,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645364730,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645364842,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645364852,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645364940,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645364954,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645365467,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645365475,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645365483,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645365491,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645365503,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645366013,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645366021,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645366030,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645366042,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645366052,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645366562,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645366570,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645366578,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645366588,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645367099,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645367107,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645367118,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645367127,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645367141,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645367150,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645367662,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-89,
1782645367676,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645367688,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645367697,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-88,
1782645367706,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-91,
1782645368217,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645368225,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645368239,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645368248,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-87,
1782645368256,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645368265,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645368790,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645368808,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645368816,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645368826,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645368834,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645369343,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-83,
1782645369351,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-82,
1782645369359,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-83,
1782645369368,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-83,
1782645369375,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-83,
1782645369383,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-83,
1782645369893,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-83,
1782645369901,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645369909,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645369918,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645369927,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645370440,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645370449,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645370460,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-86,
1782645370468,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645370476,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645370986,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645371001,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-85,
1782645371010,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645371018,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645371028,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645371037,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645371546,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645371554,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
1782645371571,sample,0,e8:3d:c1:85:e6:b4,outside-4m,-84,
