unix_ms,kind,node_id,src,label,rssi,marker_index
1782652050457,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652050469,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652050484,sample,0,e8:3d:c1:85:d4:18,inside-5m,-76,
1782652050508,sample,0,e8:3d:c1:85:d4:18,inside-5m,-74,
1782652050550,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652050777,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-75,
1782652050786,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-74,
1782652050795,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-75,
1782652050805,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-75,
1782652050814,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-75,
1782652050826,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-74,
1782652051078,sample,0,e8:3d:c1:85:d4:18,inside-5m,-76,
1782652051090,sample,0,e8:3d:c1:85:d4:18,inside-5m,-74,
1782652051102,sample,0,e8:3d:c1:85:d4:18,inside-5m,-74,
1782652051119,sample,0,e8:3d:c1:85:d4:18,inside-5m,-74,
1782652051161,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652051178,sample,0,e8:3d:c1:85:d4:18,inside-5m,-74,
1782652051354,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-74,
1782652051385,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-75,
1782652051394,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-75,
1782652051406,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-76,
1782652051420,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-75,
1782652051430,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-76,
1782652051691,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652051702,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652051716,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652051735,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652051747,sample,0,e8:3d:c1:85:d4:18,inside-5m,-76,
1782652051791,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652051959,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-76,
1782652051993,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-76,
1782652052004,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-75,
1782652052016,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-74,
1782652052027,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-76,
1782652052303,sample,0,e8:3d:c1:85:d4:18,inside-5m,-73,
1782652052313,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652052324,sample,0,e8:3d:c1:85:d4:18,inside-5m,-72,
1782652052336,sample,0,e8:3d:c1:85:d4:18,inside-5m,-72,
1782652052346,sample,0,e8:3d:c1:85:d4:18,inside-5m,-74,
1782652052363,sample,0,e8:3d:c1:85:d4:18,inside-5m,-75,
1782652052553,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-73,
1782652052564,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-73,
1782652052597,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-77,
1782652052608,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-75,
1782652052618,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-73,
1782652052628,sample,0,e8:3d:c1:85:e6:b4,inside-5m,-72,
1782652052904,sample,0,e8:3d:c1:85:d4:18,inside-5m,-73,
1782652052916,sample,0,e8:3d:c1:85:d4:18,inside-5m,-73,
1782652052928,sample,0,e8:3d:c1:85:d4:18,inside-5m,-72,
1782652052940,sample,0,e8:3d:c1:85:d4:18,inside-5m,-77,
1782652052953,sample,0,e8:3d:c1:85:d4:18,inside-5m,-76,
