unix_ms,kind,node_id,src,label,rssi,marker_index
1782645457296,sample,1,e8:3d:c1:85:d4:18,outside-5m,-88,
1782645457304,sample,1,e8:3d:c1:85:d4:18,outside-5m,-87,
1782645457314,sample,1,e8:3d:c1:85:d4:18,outside-5m,-90,
1782645457322,sample,1,e8:3d:c1:85:d4:18,outside-5m,-94,
1782645457332,sample,1,e8:3d:c1:85:d4:18,outside-5m,-93,
1782645457444,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-89,
1782645457453,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-88,
1782645457461,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-92,
1782645457470,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-95,
1782645457843,sample,1,e8:3d:c1:85:d4:18,outside-5m,-96,
1782645457851,sample,1,e8:3d:c1:85:d4:18,outside-5m,-91,
1782645457863,sample,1,e8:3d:c1:85:d4:18,outside-5m,-95,
1782645457871,sample,1,e8:3d:c1:85:d4:18,outside-5m,-92,
1782645457982,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-91,
1782645457991,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-95,
1782645458000,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-94,
1782645458010,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-94,
1782645458018,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-89,
1782645458382,sample,1,e8:3d:c1:85:d4:18,outside-5m,-89,
1782645458391,sample,1,e8:3d:c1:85:d4:18,outside-5m,-88,
1782645458429,sample,1,e8:3d:c1:85:d4:18,outside-5m,-95,
1782645458438,sample,1,e8:3d:c1:85:d4:18,outside-5m,-91,
1782645458449,sample,1,e8:3d:c1:85:d4:18,outside-5m,-90,
1782645458462,sample,1,e8:3d:c1:85:d4:18,outside-5m,-89,
1782645458530,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-93,
1782645458539,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-94,
1782645458548,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-91,
1782645458558,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-89,
1782645458567,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-91,
1782645458976,sample,1,e8:3d:c1:85:d4:18,outside-5m,-92,
1782645458986,sample,1,e8:3d:c1:85:d4:18,outside-5m,-90,
1782645459026,sample,1,e8:3d:c1:85:d4:18,outside-5m,-91,
1782645459036,sample,1,e8:3d:c1:85:d4:18,outside-5m,-91,
1782645459079,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-91,
1782645459087,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-92,
1782645459096,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-94,
1782645459105,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-95,
1782645459120,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-96,
1782645459132,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-95,
1782645459546,sample,1,e8:3d:c1:85:d4:18,outside-5m,-93,
1782645459555,sample,1,e8:3d:c1:85:d4:18,outside-5m,-92,
1782645459653,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-92,
1782645459663,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-94,
1782645459673,sample,0,e8:3d:c1:85:e6:b4,outside-5m,-93,
1782645460065,sample,1,e8:3d:c1:85:d4:18,outside-5m,-91,
1782645460074,sample,1,e8:3d:c1:85:d4:18,outside-5m,-91,
1782645460084,sample,1,e8:3d:c1:85:d4:18,outside-5m,-92,
1782645460096,sample,1,e8:3d:c1:85:d4:18,outside-5m,-90,
