unix_ms,kind,node_id,src,label,rssi,marker_index
1782645111618,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645111627,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645111676,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645111684,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-70,
1782645111719,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-70,
1782645111724,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645111732,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-70,
1782645111739,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645111748,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645111782,sample,1,e8:3d:c1:85:d4:18,outside-1m,-71,
1782645111786,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645111794,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-72,
1782645112313,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112313,sample,1,e8:3d:c1:85:d4:18,outside-1m,-71,
1782645112327,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112329,sample,1,e8:3d:c1:85:d4:18,outside-1m,-71,
1782645112336,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112338,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645112345,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112350,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645112375,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112380,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645112391,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112391,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645112904,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-70,
1782645112904,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645112913,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112913,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645112920,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112920,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645112929,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112948,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645112954,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645112956,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645112964,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-72,
1782645112969,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645113595,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645113595,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645113605,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645113605,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645113632,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645113632,sample,1,e8:3d:c1:85:d4:18,outside-1m,-71,
1782645113640,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-69,
1782645113641,sample,1,e8:3d:c1:85:d4:18,outside-1m,-68,
1782645113661,sample,1,e8:3d:c1:85:d4:18,outside-1m,-68,
1782645113661,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-70,
1782645113724,sample,1,e8:3d:c1:85:d4:18,outside-1m,-70,
1782645113724,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
1782645113735,sample,1,e8:3d:c1:85:d4:18,outside-1m,-71,
1782645113736,sample,0,e8:3d:c1:85:e6:b4,outside-1m,-71,
