unix_ms,kind,node_id,src,label,rssi,marker_index
1782652535696,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-71,
1782652535725,sample,0,e8:3d:c1:85:d4:18,inside-7m,-70,
1782652535725,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652535739,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652535739,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652535752,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652535752,sample,0,e8:3d:c1:85:d4:18,inside-7m,-73,
1782652535762,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652535766,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652535782,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652536285,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652536294,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652536295,sample,0,e8:3d:c1:85:d4:18,inside-7m,-73,
1782652536334,sample,0,e8:3d:c1:85:d4:18,inside-7m,-73,
1782652536334,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652536346,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652536348,sample,0,e8:3d:c1:85:d4:18,inside-7m,-71,
1782652536356,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-72,
1782652536363,sample,0,e8:3d:c1:85:d4:18,inside-7m,-70,
1782652536365,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-72,
1782652536375,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652536387,sample,0,e8:3d:c1:85:d4:18,inside-7m,-73,
1782652536875,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652536889,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652536902,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652536903,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652536924,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652536924,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652536940,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652536955,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652536976,sample,0,e8:3d:c1:85:d4:18,inside-7m,-73,
1782652536988,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652537001,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652537458,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652537486,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652537495,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-74,
1782652537505,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652537515,sample,0,e8:3d:c1:85:d4:18,inside-7m,-73,
1782652537515,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652537524,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-74,
1782652537526,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652537569,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652537586,sample,0,e8:3d:c1:85:d4:18,inside-7m,-73,
1782652537601,sample,0,e8:3d:c1:85:d4:18,inside-7m,-74,
1782652537618,sample,0,e8:3d:c1:85:d4:18,inside-7m,-73,
1782652538037,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-72,
1782652538055,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652538096,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652538111,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652538121,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-73,
1782652538131,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652538131,sample,0,e8:3d:c1:85:e6:b4,inside-7m,-70,
1782652538143,sample,0,e8:3d:c1:85:d4:18,inside-7m,-72,
1782652538182,sample,0,e8:3d:c1:85:d4:18,inside-7m,-71,
