unix_ms,kind,node_id,src,label,rssi,marker_index
1782645726025,sample,1,e8:3d:c1:85:d4:18,outside-7m,-92,
1782645726025,sample,1,e8:3d:c1:85:d4:18,outside-7m,-93,
1782645726309,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-92,
1782645726319,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-94,
1782645726546,sample,1,e8:3d:c1:85:d4:18,outside-7m,-94,
1782645726562,sample,1,e8:3d:c1:85:d4:18,outside-7m,-95,
1782645726834,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-93,
1782645726848,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-92,
1782645726859,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-94,
1782645727074,sample,1,e8:3d:c1:85:d4:18,outside-7m,-92,
1782645727088,sample,1,e8:3d:c1:85:d4:18,outside-7m,-93,
1782645727159,sample,1,e8:3d:c1:85:d4:18,outside-7m,-92,
1782645727370,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-95,
1782645727380,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-91,
1782645727387,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-95,
1782645727401,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-95,
1782645727413,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-93,
1782645727923,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-92,
1782645727931,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-92,
1782645727941,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-91,
1782645727949,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-92,
1782645728459,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-92,
1782645728467,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-93,
1782645728477,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-98,
1782645728487,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-94,
1782645728495,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-93,
1782645729012,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-95,
1782645730029,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-93,
1782645730039,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-91,
1782645730047,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-95,
1782645730062,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-93,
1782645730074,sample,0,e8:3d:c1:85:e6:b4,outside-7m,-95,
