unix_ms,node_id,broadcast_clone_dist_cycles,process_packet_cycles,calculate_state_cycles,broadcast_clone_dist_ns,process_packet_ns,calculate_state_ns
1782569603805,0,0,8495,6549674,0.000,53093.750,40935462.500
1782569603854,0,0,8495,6549674,0.000,53093.750,40935462.500
1782569603920,0,0,8495,11339890,0.000,53093.750,70874312.500
1782569603936,0,0,8495,11339890,0.000,53093.750,70874312.500
1782569604086,0,0,2709,11339890,0.000,16931.250,70874312.500
1782569604106,0,0,101794,11339890,0.000,636212.500,70874312.500
1782569604273,0,0,101794,10156288,0.000,636212.500,63476800.000
1782569604289,0,0,101794,10156288,0.000,636212.500,63476800.000
1782569604310,0,0,101794,10156288,0.000,636212.500,63476800.000
1782569604354,0,0,101794,8119690,0.000,636212.500,50748062.500
1782569604372,0,0,101794,8119690,0.000,636212.500,50748062.500
1782569604409,0,0,101794,6469170,0.000,636212.500,40432312.500
1782569604425,0,0,101794,6469170,0.000,636212.500,40432312.500
1782569604437,0,0,101794,6469170,0.000,636212.500,40432312.500
1782569604473,0,0,101794,6491586,0.000,636212.500,40572412.500
1782569604499,0,0,101794,6491586,0.000,636212.500,40572412.500
1782569604521,0,0,101794,6491586,0.000,636212.500,40572412.500
1782569604551,0,0,101794,10566602,0.000,636212.500,66041262.500
1782569604567,0,0,101794,10566602,0.000,636212.500,66041262.500
1782569604589,0,0,101794,10566602,0.000,636212.500,66041262.500
1782569604615,0,0,101794,10566602,0.000,636212.500,66041262.500
1782569604665,0,0,101794,10463502,0.000,636212.500,65396887.500
1782569604682,0,0,90920,10463502,0.000,568250.000,65396887.500
1782569604700,0,0,2893,10463502,0.000,18081.250,65396887.500
1782569605363,0,0,99802,13657946,0.000,623762.500,85362162.500
1782569605383,0,0,99802,13657946,0.000,623762.500,85362162.500
1782569605414,0,0,99802,13657946,0.000,623762.500,85362162.500
1782569605461,0,0,99802,6632630,0.000,623762.500,41453937.500
1782569605479,0,0,99802,6632630,0.000,623762.500,41453937.500
1782569605491,0,0,99802,6632630,0.000,623762.500,41453937.500
1782569605519,0,0,99802,6498010,0.000,623762.500,40612562.500
1782569605534,0,0,99802,6498010,0.000,623762.500,40612562.500
1782569605561,0,0,99802,6498010,0.000,623762.500,40612562.500
1782569605590,0,0,99802,6773018,0.000,623762.500,42331362.500
1782569605608,0,0,99802,6773018,0.000,623762.500,42331362.500
1782569605675,0,0,99802,6696622,0.000,623762.500,41853887.500
1782569605689,0,0,99802,6696622,0.000,623762.500,41853887.500
1782569605703,0,0,99802,6696622,0.000,623762.500,41853887.500
1782569605717,0,0,99802,6696622,0.000,623762.500,41853887.500
1782569605754,0,0,99802,10846370,0.000,623762.500,67789812.500
1782569605773,0,0,99802,10846370,0.000,623762.500,67789812.500
1782569605789,0,0,99802,10846370,0.000,623762.500,67789812.500
1782569605832,0,0,99802,10042180,0.000,623762.500,62763625.000
1782569605845,0,0,99802,10042180,0.000,623762.500,62763625.000
1782569605862,0,0,99802,10042180,0.000,623762.500,62763625.000
1782569605922,0,0,99802,12683364,0.000,623762.500,79271025.000
1782569605943,0,0,99802,12683364,0.000,623762.500,79271025.000
1782569605966,0,0,99802,12683364,0.000,623762.500,79271025.000
1782569606539,0,0,99802,12683364,0.000,623762.500,79271025.000
1782569606584,0,0,99802,9849980,0.000,623762.500,61562375.000
1782569606605,0,0,99802,9849980,0.000,623762.500,61562375.000
1782569606643,0,0,99802,6339226,0.000,623762.500,39620162.500
1782569606655,0,0,99802,6339226,0.000,623762.500,39620162.500
1782569606714,0,0,99802,6339226,0.000,623762.500,39620162.500
1782569606757,0,0,99802,6531458,0.000,623762.500,40821612.500
1782569606776,0,0,99802,6531458,0.000,623762.500,40821612.500
1782569606790,0,0,99802,6531458,0.000,623762.500,40821612.500
1782569606832,0,0,99802,6400172,0.000,623762.500,40001075.000
1782569606857,0,0,99802,6400172,0.000,623762.500,40001075.000
1782569606872,0,0,99802,6400172,0.000,623762.500,40001075.000
1782569606906,0,0,99802,11019392,0.000,623762.500,68871200.000
1782569606930,0,0,99802,11019392,0.000,623762.500,68871200.000
1782569606952,0,0,99802,11019392,0.000,623762.500,68871200.000
1782569606989,0,0,99802,10588038,0.000,623762.500,66175237.500
1782569607008,0,0,99802,10588038,0.000,623762.500,66175237.500
1782569607022,0,0,99802,10588038,0.000,623762.500,66175237.500
1782569607054,0,0,99802,11544066,0.000,623762.500,72150412.500
1782569607070,0,0,99802,11544066,0.000,623762.500,72150412.500
1782569607095,0,0,99802,11544066,0.000,623762.500,72150412.500
1782569607804,0,0,99802,11544066,0.000,623762.500,72150412.500
1782569607838,0,0,99802,9772896,0.000,623762.500,61080600.000
1782569607862,0,0,99802,9772896,0.000,623762.500,61080600.000
1782569607905,0,0,99802,6303290,0.000,623762.500,39395562.500
1782569607924,0,0,99802,6303290,0.000,623762.500,39395562.500
1782569607944,0,0,99802,6303290,0.000,623762.500,39395562.500
1782569607970,0,0,99802,6513428,0.000,623762.500,40708925.000
1782569608026,0,0,99802,6513428,0.000,623762.500,40708925.000
1782569608052,0,0,99802,6513428,0.000,623762.500,40708925.000
1782569608091,0,0,99802,6645150,0.000,623762.500,41532187.500
1782569608117,0,0,156220,6645150,0.000,976375.000,41532187.500
1782569608151,0,0,4302,6664368,0.000,26887.500,41652300.000
1782569608163,0,0,4302,6664368,0.000,26887.500,41652300.000
1782569608184,0,0,4302,6664368,0.000,26887.500,41652300.000
1782569608198,0,0,4302,6664368,0.000,26887.500,41652300.000
1782569608238,0,0,4302,10671634,0.000,26887.500,66697712.500
1782569608255,0,0,4302,10671634,0.000,26887.500,66697712.500
1782569608275,0,0,4302,10671634,0.000,26887.500,66697712.500
1782569608312,0,0,4302,9970774,0.000,26887.500,62317337.500
1782569608328,0,0,4302,9970774,0.000,26887.500,62317337.500
1782569608340,0,0,4302,9970774,0.000,26887.500,62317337.500
1782569608369,0,0,4168,12065620,0.000,26050.000,75410125.000
1782569608386,0,0,4168,12065620,0.000,26050.000,75410125.000
1782569609049,0,0,4168,12065620,0.000,26050.000,75410125.000
1782569609086,0,0,4168,7153770,0.000,26050.000,44711062.500
1782569609111,0,0,4168,7153770,0.000,26050.000,44711062.500
1782569609124,0,0,4168,7153770,0.000,26050.000,44711062.500
1782569609166,0,0,4168,6466882,0.000,26050.000,40418012.500
1782569609190,0,0,4168,6466882,0.000,26050.000,40418012.500
1782569609213,0,0,3538,6466882,0.000,22112.500,40418012.500
1782569609248,0,0,3538,6642056,0.000,22112.500,41512850.000
1782569609262,0,0,3538,6642056,0.000,22112.500,41512850.000
1782569609279,0,0,3538,6642056,0.000,22112.500,41512850.000
1782569609322,0,0,3538,6421528,0.000,22112.500,40134550.000
1782569609362,0,0,3538,6651136,0.000,22112.500,41569600.000
1782569609388,0,0,3538,6651136,0.000,22112.500,41569600.000
1782569609413,0,0,3538,6651136,0.000,22112.500,41569600.000
1782569609433,0,0,3538,6651136,0.000,22112.500,41569600.000
1782569609463,0,0,3538,9929980,0.000,22112.500,62062375.000
1782569609485,0,0,3538,9929980,0.000,22112.500,62062375.000
1782569609503,0,0,3538,9929980,0.000,22112.500,62062375.000
1782569609545,0,0,3538,10685056,0.000,22112.500,66781600.000
1782569609560,0,0,3538,10685056,0.000,22112.500,66781600.000
1782569609595,0,0,3538,10685056,0.000,22112.500,66781600.000
1782569609641,0,0,180258,11585206,0.000,1126612.500,72407537.500
1782569609663,0,0,11004,11585206,0.000,68775.000,72407537.500
1782569610363,0,0,101104,11585206,0.000,631900.000,72407537.500
1782569611437,0,0,12519,8029054,0.000,78243.750,50181587.500
1782569611464,0,0,12519,8029054,0.000,78243.750,50181587.500
1782569611489,0,0,12519,8029054,0.000,78243.750,50181587.500
1782569611521,0,0,12519,6550220,0.000,78243.750,40938875.000
1782569611537,0,0,12519,6550220,0.000,78243.750,40938875.000
1782569611550,0,0,12519,6550220,0.000,78243.750,40938875.000
1782569611603,0,0,12519,6519286,0.000,78243.750,40745537.500
1782569611626,0,0,12519,6519286,0.000,78243.750,40745537.500
1782569611645,0,0,12519,6519286,0.000,78243.750,40745537.500
1782569611678,0,0,12519,6537982,0.000,78243.750,40862387.500
1782569611708,0,0,12519,6497652,0.000,78243.750,40610325.000
1782569611725,0,0,12519,6497652,0.000,78243.750,40610325.000
1782569611739,0,0,12519,6497652,0.000,78243.750,40610325.000
1782569611766,0,0,12519,6537272,0.000,78243.750,40857950.000
1782569611793,0,0,12519,6537272,0.000,78243.750,40857950.000
1782569611813,0,0,12519,6537272,0.000,78243.750,40857950.000
1782569611856,0,0,12519,6442780,0.000,78243.750,40267375.000
1782569611869,0,0,12519,6442780,0.000,78243.750,40267375.000
1782569611889,0,0,12519,6442780,0.000,78243.750,40267375.000
1782569611918,0,0,12519,6420842,0.000,78243.750,40130262.500
1782569611939,0,0,12519,6420842,0.000,78243.750,40130262.500
1782569611955,0,0,12519,6420842,0.000,78243.750,40130262.500
1782569612005,0,0,12519,6595640,0.000,78243.750,41222750.000
1782569612019,0,0,12519,6595640,0.000,78243.750,41222750.000
1782569612051,0,0,12519,6341990,0.000,78243.750,39637437.500
1782569612074,0,0,12519,6341990,0.000,78243.750,39637437.500
1782569612099,0,0,12519,6341990,0.000,78243.750,39637437.500
1782569612171,0,0,12519,6687870,0.000,78243.750,41799187.500
1782569612193,0,0,12519,6687870,0.000,78243.750,41799187.500
1782569612212,0,0,12519,6687870,0.000,78243.750,41799187.500
1782569612239,0,0,12519,6547290,0.000,78243.750,40920562.500
1782569612266,0,0,12519,6547290,0.000,78243.750,40920562.500
1782569612307,0,0,12519,6547290,0.000,78243.750,40920562.500
1782569612346,0,0,12519,10145094,0.000,78243.750,63406837.500
1782569612368,0,0,12519,10145094,0.000,78243.750,63406837.500
1782569612386,0,0,12519,10145094,0.000,78243.750,63406837.500
1782569612407,0,0,12519,10145094,0.000,78243.750,63406837.500
1782569612461,0,0,12519,10477662,0.000,78243.750,65485387.500
1782569612483,0,0,12519,10477662,0.000,78243.750,65485387.500
1782569612501,0,0,12519,10477662,0.000,78243.750,65485387.500
1782569612550,0,0,12519,11114630,0.000,78243.750,69466437.500
1782569612585,0,0,12519,11114630,0.000,78243.750,69466437.500
1782569612602,0,0,12519,11114630,0.000,78243.750,69466437.500
