unix_ms,frame,node_idx,x,y
1782673865992,0,0,0.000000,0.000000
1782673866032,1,0,0.000000,0.000000
1782673866086,2,0,0.000000,0.000000
1782673866627,3,0,0.000000,0.000000
1782673866682,4,0,0.000000,0.000000
1782673866738,5,0,0.000000,0.000000
1782673866792,6,0,0.000000,0.000000
1782673866834,7,0,0.000000,0.000000
1782673866877,8,0,0.000000,0.000000
1782673866919,9,0,0.000000,0.000000
1782673866973,10,0,0.000000,0.000000
1782673867024,11,0,0.000000,0.000000
1782673867589,12,0,0.000000,0.000000
1782673867633,13,0,0.000000,0.000000
1782673867689,14,0,0.000000,0.000000
1782673867737,15,0,0.000000,0.000000
1782673867793,16,0,0.000000,0.000000
1782673867841,17,0,0.000000,0.000000
1782673867901,18,0,0.000000,0.000000
1782673867945,19,0,0.000000,0.000000
1782673867979,20,0,0.000000,0.000000
1782673868558,21,0,0.000000,0.000000
1782673868595,22,0,0.000000,0.000000
1782673868654,23,0,0.000000,0.000000
1782673868696,24,0,0.000000,0.000000
1782673868742,25,0,0.000000,0.000000
1782673868778,26,0,0.000000,0.000000
1782673868838,27,0,0.000000,0.000000
1782673868880,28,0,0.000000,0.000000
1782673868957,29,0,0.000000,0.000000
1782673868996,30,0,0.000000,0.000000
1782673869588,31,0,0.000000,0.000000
1782673869636,32,0,0.000000,0.000000
1782673869693,33,0,0.000000,0.000000
1782673869762,34,0,0.000000,0.000000
1782673869833,35,0,0.000000,0.000000
1782673869882,36,0,0.000000,0.000000
1782673869938,37,0,0.000000,0.000000
1782673869996,38,0,0.000000,0.000000
1782673870037,39,0,0.000000,0.000000
1782673870075,40,0,0.000000,0.000000
1782673870726,41,0,0.000000,0.000000
1782673870768,42,0,0.000000,0.000000
1782673870813,43,0,0.000000,0.000000
1782673870867,44,0,0.000000,0.000000
1782673870935,45,0,0.000000,0.000000
1782673870983,46,0,0.000000,0.000000
1782673871031,47,0,0.000000,0.000000
1782673871080,48,0,0.000000,0.000000
1782673871123,49,0,0.000000,0.000000
1782673871178,50,0,0.000000,0.000000
1782673871226,51,0,0.000000,0.000000
1782673871851,52,0,0.000000,0.000000
1782673871906,53,0,0.000000,0.000000
1782673871984,54,0,0.000000,0.000000
1782673872029,55,0,0.000000,0.000000
1782673872100,56,0,0.000000,0.000000
1782673872191,57,0,0.000000,0.000000
1782673872231,58,0,0.000000,0.000000
1782673872323,59,0,0.000000,0.000000
1782673872365,60,0,0.000000,0.000000
1782673872418,61,0,0.000000,0.000000
1782673872478,62,0,0.000000,0.000000
1782673872528,63,0,0.000000,0.000000
1782673872592,64,0,0.000000,0.000000
1782673872640,65,0,0.000000,0.000000
1782673873215,66,0,0.000000,0.000000
1782673873275,67,0,0.000000,0.000000
1782673873323,68,0,0.000000,0.000000
1782673873386,69,0,0.000000,0.000000
1782673873445,70,0,0.000000,0.000000
