unix_ms,frame,node_idx,x,y
1782673780107,0,0,0.000000,0.000000
1782673780161,1,0,0.000000,0.000000
1782673780196,2,0,0.000000,0.000000
1782673781047,3,0,0.000000,0.000000
1782673781108,4,0,0.000000,0.000000
1782673781190,5,0,0.000000,0.000000
1782673781231,6,0,0.000000,0.000000
1782673781272,7,0,0.000000,0.000000
1782673781312,8,0,0.000000,0.000000
1782673781350,9,0,0.000000,0.000000
1782673781400,10,0,0.000000,0.000000
1782673781449,11,0,0.000000,0.000000
1782673781493,12,0,0.000000,0.000000
1782673781537,13,0,0.000000,0.000000
1782673781581,14,0,0.000000,0.000000
1782673781649,15,0,0.000000,0.000000
1782673781693,16,0,0.000000,0.000000
1782673781746,17,0,0.000000,0.000000
1782673782357,18,0,0.000000,0.000000
1782673782407,19,0,0.000000,0.000000
1782673782523,20,0,0.000000,0.000000
1782673782594,21,0,0.000000,0.000000
1782673782666,22,0,0.000000,0.000000
1782673782709,23,0,0.000000,0.000000
1782673783812,24,0,0.000000,0.000000
1782673783860,25,0,0.000000,0.000000
1782673783919,26,0,0.000000,0.000000
1782673783966,27,0,0.000000,0.000000
1782673784007,28,0,0.000000,0.000000
1782673784045,29,0,0.000000,0.000000
1782673784083,30,0,0.000000,0.000000
1782673784122,31,0,0.000000,0.000000
1782673784160,32,0,0.000000,0.000000
1782673784205,33,0,0.000000,0.000000
1782673784250,34,0,0.000000,0.000000
1782673784290,35,0,0.000000,0.000000
1782673784346,36,0,0.000000,0.000000
1782673784389,37,0,0.000000,0.000000
1782673784426,38,0,0.000000,0.000000
1782673784489,39,0,0.000000,0.000000
1782673784551,40,0,0.000000,0.000000
1782673784583,41,0,0.000000,0.000000
1782673784625,42,0,0.000000,0.000000
1782673784672,43,0,0.000000,0.000000
1782673784717,44,0,0.000000,0.000000
1782673784790,45,0,0.000000,0.000000
1782673785890,46,0,0.000000,0.000000
1782673789034,47,0,0.000000,0.000000
1782673789086,48,0,0.000000,0.000000
1782673789138,49,0,0.000000,0.000000
1782673789207,50,0,0.000000,0.000000
1782673789248,51,0,0.000000,0.000000
1782673789315,52,0,0.000000,0.000000
1782673789370,53,0,0.000000,0.000000
1782673789456,54,0,0.000000,0.000000
1782673789496,55,0,0.000000,0.000000
1782673789536,56,0,0.000000,0.000000
1782673789585,57,0,0.000000,0.000000
1782673789643,58,0,0.000000,0.000000
1782673789688,59,0,0.000000,0.000000
1782673789735,60,0,0.000000,0.000000
1782673789781,61,0,0.000000,0.000000
1782673789849,62,0,0.000000,0.000000
1782673789888,63,0,0.000000,0.000000
1782673789937,64,0,0.000000,0.000000
1782673790001,65,0,0.000000,0.000000
1782673790064,66,0,0.000000,0.000000
1782673790116,67,0,0.000000,0.000000
1782673790172,68,0,0.000000,0.000000
1782673790211,69,0,0.000000,0.000000
1782673790281,70,0,0.000000,0.000000
1782673790331,71,0,0.000000,0.000000
1782673790374,72,0,0.000000,0.000000
1782673790415,73,0,0.000000,0.000000
1782673790476,74,0,0.000000,0.000000
1782673790511,75,0,0.000000,0.000000
1782673790550,76,0,0.000000,0.000000
1782673790610,77,0,0.000000,0.000000
1782673790647,78,0,0.000000,0.000000
1782673790688,79,0,0.000000,0.000000
1782673790729,80,0,0.000000,0.000000
1782673790778,81,0,0.000000,0.000000
1782673790836,82,0,0.000000,0.000000
1782673790884,83,0,0.000000,0.000000
1782673790937,84,0,0.000000,0.000000
1782673791014,85,0,0.000000,0.000000
1782673791048,86,0,0.000000,0.000000
1782673791113,87,0,0.000000,0.000000
1782673791166,88,0,0.000000,0.000000
1782673791211,89,0,0.000000,0.000000
1782673791259,90,0,0.000000,0.000000
1782673791317,91,0,0.000000,0.000000
1782673791371,92,0,0.000000,0.000000
1782673791410,93,0,0.000000,0.000000
1782673791447,94,0,0.000000,0.000000
1782673791492,95,0,0.000000,0.000000
1782673791531,96,0,0.000000,0.000000
1782673791577,97,0,0.000000,0.000000
1782673791617,98,0,0.000000,0.000000
1782673791669,99,0,0.000000,0.000000
1782673791720,100,0,0.000000,0.000000
1782673791761,101,0,0.000000,0.000000
1782673791802,102,0,0.000000,0.000000
1782673791857,103,0,0.000000,0.000000
1782673791925,104,0,0.000000,0.000000
1782673791961,105,0,0.000000,0.000000
1782673792005,106,0,0.000000,0.000000
1782673792054,107,0,0.000000,0.000000
1782673792102,108,0,0.000000,0.000000
1782673792164,109,0,0.000000,0.000000
1782673792202,110,0,0.000000,0.000000
1782673792255,111,0,0.000000,0.000000
1782673792293,112,0,0.000000,0.000000
1782673792338,113,0,0.000000,0.000000
1782673792390,114,0,0.000000,0.000000
1782673792437,115,0,0.000000,0.000000
1782673792480,116,0,0.000000,0.000000
1782673792519,117,0,0.000000,0.000000
1782673792560,118,0,0.000000,0.000000
1782673792655,119,0,0.000000,0.000000
1782673792713,120,0,0.000000,0.000000
1782673792781,121,0,0.000000,0.000000
1782673792829,122,0,0.000000,0.000000
1782673792871,123,0,0.000000,0.000000
1782673792932,124,0,0.000000,0.000000
1782673792990,125,0,0.000000,0.000000
1782673793632,126,0,0.000000,0.000000
1782673793675,127,0,0.000000,0.000000
1782673793755,128,0,0.000000,0.000000
1782673793798,129,0,0.000000,0.000000
1782673793833,130,0,0.000000,0.000000
1782673793877,131,0,0.000000,0.000000
1782673793927,132,0,0.000000,0.000000
1782673793968,133,0,0.000000,0.000000
1782673794005,134,0,0.000000,0.000000
1782673794055,135,0,0.000000,0.000000
1782673794095,136,0,0.000000,0.000000
1782673795665,137,0,0.000000,0.000000
1782673795717,138,0,0.000000,0.000000
1782673795769,139,0,0.000000,0.000000
1782673795836,140,0,0.000000,0.000000
1782673795881,141,0,0.000000,0.000000
1782673795927,142,0,0.000000,0.000000
1782673795972,143,0,0.000000,0.000000
1782673796020,144,0,0.000000,0.000000
1782673796069,145,0,0.000000,0.000000
1782673796130,146,0,0.000000,0.000000
1782673796178,147,0,0.000000,0.000000
1782673796219,148,0,0.000000,0.000000
1782673796268,149,0,0.000000,0.000000
1782673796315,150,0,0.000000,0.000000
1782673796360,151,0,0.000000,0.000000
1782673796398,152,0,0.000000,0.000000
1782673796445,153,0,0.000000,0.000000
1782673796491,154,0,0.000000,0.000000
1782673796537,155,0,0.000000,0.000000
1782673796574,156,0,0.000000,0.000000
1782673796625,157,0,0.000000,0.000000
1782673796665,158,0,0.000000,0.000000
1782673796708,159,0,0.000000,0.000000
1782673796761,160,0,0.000000,0.000000
1782673796803,161,0,0.000000,0.000000
1782673796836,162,0,0.000000,0.000000
1782673797419,163,0,0.000000,0.000000
1782673797459,164,0,0.000000,0.000000
1782673797506,165,0,0.000000,0.000000
1782673797546,166,0,0.000000,0.000000
1782673797602,167,0,0.000000,0.000000
1782673797643,168,0,0.000000,0.000000
1782673797680,169,0,0.000000,0.000000
1782673797727,170,0,0.000000,0.000000
1782673797761,171,0,0.000000,0.000000
1782673798344,172,0,0.000000,0.000000
1782673798404,173,0,0.000000,0.000000
1782673798443,174,0,0.000000,0.000000
1782673798522,175,0,0.000000,0.000000
1782673798566,176,0,0.000000,0.000000
1782673798611,177,0,0.000000,0.000000
1782673798653,178,0,0.000000,0.000000
1782673798701,179,0,0.000000,0.000000
1782673798746,180,0,0.000000,0.000000
1782673798796,181,0,0.000000,0.000000
1782673799473,182,0,0.000000,0.000000
1782673799522,183,0,0.000000,0.000000
1782673799560,184,0,0.000000,0.000000
1782673799593,185,0,0.000000,0.000000
1782673799648,186,0,0.000000,0.000000
1782673799691,187,0,0.000000,0.000000
1782673799733,188,0,0.000000,0.000000
1782673799791,189,0,0.000000,0.000000
1782673799836,190,0,0.000000,0.000000
1782673799878,191,0,0.000000,0.000000
1782673800504,192,0,0.000000,0.000000
1782673800545,193,0,0.000000,0.000000
1782673800616,194,0,0.000000,0.000000
1782673800676,195,0,0.000000,0.000000
1782673800721,196,0,0.000000,0.000000
1782673800773,197,0,0.000000,0.000000
1782673800835,198,0,0.000000,0.000000
1782673800876,199,0,0.000000,0.000000
1782673800923,200,0,0.000000,0.000000
1782673800980,201,0,0.000000,0.000000
1782673801040,202,0,0.000000,0.000000
1782673801617,203,0,0.000000,0.000000
1782673801664,204,0,0.000000,0.000000
1782673801713,205,0,0.000000,0.000000
1782673801752,206,0,0.000000,0.000000
1782673801789,207,0,0.000000,0.000000
1782673801838,208,0,0.000000,0.000000
1782673801884,209,0,0.000000,0.000000
1782673801933,210,0,0.000000,0.000000
1782673801974,211,0,0.000000,0.000000
1782673802527,212,0,0.000000,0.000000
1782673802621,213,0,0.000000,0.000000
1782673802672,214,0,0.000000,0.000000
1782673802719,215,0,0.000000,0.000000
1782673802758,216,0,0.000000,0.000000
1782673802816,217,0,0.000000,0.000000
1782673802862,218,0,0.000000,0.000000
1782673802924,219,0,0.000000,0.000000
1782673802987,220,0,0.000000,0.000000
1782673803032,221,0,0.000000,0.000000
1782673803082,222,0,0.000000,0.000000
1782673803618,223,0,0.000000,0.000000
1782673803663,224,0,0.000000,0.000000
1782673803716,225,0,0.000000,0.000000
1782673803755,226,0,0.000000,0.000000
1782673803808,227,0,0.000000,0.000000
1782673803844,228,0,0.000000,0.000000
1782673803881,229,0,0.000000,0.000000
1782673803929,230,0,0.000000,0.000000
1782673804592,231,0,0.000000,0.000000
1782673804639,232,0,0.000000,0.000000
1782673804686,233,0,0.000000,0.000000
1782673804732,234,0,0.000000,0.000000
1782673804778,235,0,0.000000,0.000000
1782673804825,236,0,0.000000,0.000000
1782673804885,237,0,0.000000,0.000000
1782673804990,238,0,0.000000,0.000000
1782673805037,239,0,0.000000,0.000000
1782673805090,240,0,0.000000,0.000000
1782673805145,241,0,0.000000,0.000000
1782673805193,242,0,0.000000,0.000000
1782673805746,243,0,0.000000,0.000000
1782673805823,244,0,0.000000,0.000000
1782673805869,245,0,0.000000,0.000000
1782673805943,246,0,0.000000,0.000000
1782673805994,247,0,0.000000,0.000000
1782673806035,248,0,0.000000,0.000000
1782673806088,249,0,0.000000,0.000000
1782673806128,250,0,0.000000,0.000000
1782673806168,251,0,0.000000,0.000000
1782673806213,252,0,0.000000,0.000000
1782673806854,253,0,0.000000,0.000000
1782673806900,254,0,0.000000,0.000000
1782673806938,255,0,0.000000,0.000000
1782673806973,256,0,0.000000,0.000000
1782673807030,257,0,0.000000,0.000000
1782673807077,258,0,0.000000,0.000000
1782673807109,259,0,0.000000,0.000000
1782673807153,260,0,0.000000,0.000000
1782673807185,261,0,0.000000,0.000000
1782673807755,262,0,0.000000,0.000000
1782673807808,263,0,0.000000,0.000000
1782673807873,264,0,0.000000,0.000000
1782673807914,265,0,0.000000,0.000000
1782673807960,266,0,0.000000,0.000000
1782673808000,267,0,0.000000,0.000000
1782673808043,268,0,0.000000,0.000000
1782673808101,269,0,0.000000,0.000000
1782673808151,270,0,0.000000,0.000000
1782673808194,271,0,0.000000,0.000000
1782673808798,272,0,0.000000,0.000000
1782673808841,273,0,0.000000,0.000000
