unix_ms,frame,node_idx,x,y
1782682347440,0,0,0.000000,0.000000
1782682347458,1,0,0.000000,0.000000
1782682348054,2,0,0.000000,0.000000
1782682348065,3,0,0.000000,0.000000
1782682348667,4,0,0.000000,0.000000
1782682348682,5,0,0.000000,0.000000
1782682349284,6,0,0.000000,0.000000
1782682349329,7,0,0.000000,0.000000
1782682349896,8,0,0.000000,0.000000
1782682349910,9,0,0.000000,0.000000
1782682350513,10,0,0.000000,0.000000
1782682350524,11,0,0.000000,0.000000
1782682351046,12,0,0.000000,0.000000
1782682351638,13,0,0.000000,0.000000
1782682351650,14,0,0.000000,0.000000
1782682352251,15,0,0.000000,0.000000
1782682352268,16,0,0.000000,0.000000
1782682352788,17,0,0.000000,0.000000
1782682352801,18,0,0.000000,0.000000
1782682353377,19,0,0.000000,0.000000
1782682353394,20,0,0.000000,0.000000
1782682353992,21,0,0.000000,0.000000
1782682354011,22,0,0.000000,0.000000
1782682354606,23,0,0.000000,0.000000
1782682354620,24,0,0.000000,0.000000
1782682355221,25,0,0.000000,0.000000
1782682355236,26,0,0.000000,0.000000
1782682355836,27,0,0.000000,0.000000
1782682355860,28,0,0.000000,0.000000
1782682356457,29,0,0.000000,0.000000
1782682356480,30,0,0.000000,0.000000
1782682357064,31,0,0.000000,0.000000
1782682357078,32,0,0.000000,0.000000
1782682357678,33,0,0.000000,0.000000
1782682357694,34,0,0.000000,0.000000
1782682358293,35,0,0.000000,0.000000
1782682358308,36,0,0.000000,0.000000
1782682358908,37,0,0.000000,0.000000
1782682358932,38,0,0.000000,0.000000
1782682359521,39,0,0.000000,0.000000
1782682359547,40,0,0.000000,0.000000
1782682360138,41,0,0.000000,0.000000
1782682360185,42,0,0.000000,0.000000
1782682360788,43,0,0.000000,0.000000
1782682360830,44,0,0.000000,0.000000
1782682361364,45,0,0.000000,0.000000
1782682361381,46,0,0.000000,0.000000
1782682361982,47,0,0.000000,0.000000
1782682362000,48,0,0.000000,0.000000
1782682362595,49,0,0.000000,0.000000
1782682362640,50,0,0.000000,0.000000
1782682363205,51,0,0.000000,0.000000
1782682363222,52,0,0.000000,0.000000
1782682363824,53,0,0.000000,0.000000
1782682363836,54,0,0.000000,0.000000
1782682364355,55,0,0.000000,0.000000
1782682364869,56,0,0.000000,0.000000
1782682364883,57,0,0.000000,0.000000
1782682365406,58,0,0.000000,0.000000
1782682365431,59,0,0.000000,0.000000
1782682365972,60,0,0.000000,0.000000
1782682365990,61,0,0.000000,0.000000
1782682366593,62,0,0.000000,0.000000
1782682366617,63,0,0.000000,0.000000
1782682367204,64,0,0.000000,0.000000
1782682367222,65,0,0.000000,0.000000
1782682367818,66,0,0.000000,0.000000
1782682367832,67,0,0.000000,0.000000
1782682368456,68,0,0.000000,0.000000
1782682368468,69,0,0.000000,0.000000
1782682368985,70,0,0.000000,0.000000
1782682369557,71,0,0.000000,0.000000
1782682369573,72,0,0.000000,0.000000
1782682370171,73,0,0.000000,0.000000
1782682370186,74,0,0.000000,0.000000
1782682370785,75,0,0.000000,0.000000
1782682370797,76,0,0.000000,0.000000
1782682371322,77,0,0.000000,0.000000
1782682371341,78,0,0.000000,0.000000
1782682371855,79,0,0.000000,0.000000
1782682371879,80,0,0.000000,0.000000
1782682372399,81,0,0.000000,0.000000
1782682372912,82,0,0.000000,0.000000
1782682372924,83,0,0.000000,0.000000
1782682373551,84,0,0.000000,0.000000
1782682373562,85,0,0.000000,0.000000
1782682374080,86,0,0.000000,0.000000
1782682374103,87,0,0.000000,0.000000
1782682374678,88,0,0.000000,0.000000
1782682374711,89,0,0.000000,0.000000
1782682375291,90,0,0.000000,0.000000
1782682375310,91,0,0.000000,0.000000
1782682375911,92,0,0.000000,0.000000
1782682375928,93,0,0.000000,0.000000
1782682376447,94,0,0.000000,0.000000
1782682376476,95,0,0.000000,0.000000
1782682377032,96,0,0.000000,0.000000
1782682377546,97,0,0.000000,0.000000
1782682377571,98,0,0.000000,0.000000
1782682378159,99,0,0.000000,0.000000
1782682378172,100,0,0.000000,0.000000
1782682378686,101,0,0.000000,0.000000
1782682378697,102,0,0.000000,0.000000
1782682379285,103,0,0.000000,0.000000
1782682379304,104,0,0.000000,0.000000
1782682379899,105,0,0.000000,0.000000
1782682379914,106,0,0.000000,0.000000
1782682380514,107,0,0.000000,0.000000
1782682380533,108,0,0.000000,0.000000
1782682381129,109,0,0.000000,0.000000
1782682381141,110,0,0.000000,0.000000
1782682381744,111,0,0.000000,0.000000
1782682381761,112,0,0.000000,0.000000
