unix_ms,frame,node_idx,x,y
1782678396754,0,0,0.000000,0.000000
1782678396905,1,0,0.000000,0.000000
1782678396957,2,0,0.000000,0.000000
1782678396998,3,0,0.000000,0.000000
1782678397046,4,0,0.000000,0.000000
1782678397088,5,0,0.000000,0.000000
1782678397137,6,0,0.000000,0.000000
1782678397178,7,0,0.000000,0.000000
1782678397330,8,0,0.000000,0.000000
1782678397989,9,0,0.000000,0.000000
1782678398026,10,0,0.000000,0.000000
1782678398183,11,0,0.000000,0.000000
1782678398228,12,0,0.000000,0.000000
1782678398276,13,0,0.000000,0.000000
1782678398312,14,0,0.000000,0.000000
1782678398352,15,0,0.000000,0.000000
1782678398399,16,0,0.000000,0.000000
1782678399109,17,0,0.000000,0.000000
1782678399144,18,0,0.000000,0.000000
1782678399179,19,0,0.000000,0.000000
1782678399222,20,0,0.000000,0.000000
1782678400295,21,0,0.000000,0.000000
1782678400295,21,1,-0.069183,-3.019135
1782678401064,22,0,0.000000,0.000000
1782678401064,22,1,-0.069061,-3.019104
1782678401108,23,0,0.000000,0.000000
1782678401108,23,1,-0.069305,-3.019165
1782678401156,24,0,0.000000,0.000000
1782678401156,24,1,-0.069183,-3.019135
1782678401204,25,0,0.000000,0.000000
1782678401204,25,1,-0.069061,-3.019104
1782678401258,26,0,0.000000,0.000000
1782678401258,26,1,-0.069305,-3.019165
1782678401305,27,0,0.000000,0.000000
1782678401305,27,1,-0.069183,-3.019135
1782678401342,28,0,0.000000,0.000000
1782678401342,28,1,-0.069061,-3.019104
1782678401502,29,0,0.000000,0.000000
1782678401502,29,1,-0.069305,-3.019165
1782678401549,30,0,0.000000,0.000000
1782678401549,30,1,-0.069183,-3.019135
1782678402303,31,0,0.000000,0.000000
1782678402303,31,1,-0.066376,-2.886353
1782678402344,32,0,0.000000,0.000000
1782678402344,32,1,-0.066589,-2.886353
1782678402387,33,0,0.000000,0.000000
1782678402387,33,1,-0.066803,-2.886322
1782678402437,34,0,0.000000,0.000000
1782678402437,34,1,-0.058563,-2.521881
1782678402497,35,0,0.000000,0.000000
1782678402497,35,1,-0.058746,-2.521881
1782678402537,36,0,0.000000,0.000000
1782678402537,36,1,-0.058929,-2.521881
1782678402587,37,0,0.000000,0.000000
1782678402587,37,1,-0.059113,-2.521881
1782678402740,38,0,0.000000,0.000000
1782678402740,38,1,-0.042816,-1.821106
1782678402782,39,0,0.000000,0.000000
1782678402782,39,1,-0.042770,-1.821121
1782678403410,40,0,0.000000,0.000000
1782678403410,40,1,-0.042908,-1.821106
1782678403564,41,0,0.000000,0.000000
1782678403564,41,1,-0.042862,-1.821121
1782678403610,42,0,0.000000,0.000000
1782678403610,42,1,-0.033951,-1.445023
1782678403652,43,0,0.000000,0.000000
1782678403652,43,1,-0.034058,-1.445038
1782678403696,44,0,0.000000,0.000000
1782678403696,44,1,-0.033997,-1.445038
1782678403736,45,0,0.000000,0.000000
1782678403736,45,1,-0.033936,-1.445038
1782678403779,46,0,0.000000,0.000000
1782678403779,46,1,-0.025818,-1.096161
1782678403828,47,0,0.000000,0.000000
1782678403828,47,1,-0.025772,-1.096176
1782678404402,48,0,0.000000,0.000000
1782678404402,48,1,-0.025848,-1.096161
1782678404445,49,0,0.000000,0.000000
1782678404445,49,1,-0.031708,-1.340302
1782678404487,50,0,0.000000,0.000000
1782678404487,50,1,-0.031647,-1.340302
1782678404533,51,0,0.000000,0.000000
1782678404533,51,1,-0.031586,-1.340302
1782678404575,52,0,0.000000,0.000000
1782678404575,52,1,-0.031525,-1.340302
1782678405339,53,0,0.000000,0.000000
1782678405339,53,1,-0.031464,-1.340302
1782678405380,54,0,0.000000,0.000000
1782678405380,54,1,-0.031418,-1.340317
1782678405423,55,0,0.000000,0.000000
1782678405423,55,1,-0.031525,-1.340302
1782678405472,56,0,0.000000,0.000000
1782678405472,56,1,-0.054260,-2.299957
1782678405508,57,0,0.000000,0.000000
1782678405508,57,1,-0.054169,-2.299927
1782678405669,58,0,0.000000,0.000000
1782678405669,58,1,-0.054077,-2.299896
1782678405714,59,0,0.000000,0.000000
1782678405714,59,1,-0.054260,-2.299957
1782678405791,60,0,0.000000,0.000000
1782678405791,60,1,-0.068329,-2.886292
1782678405828,61,0,0.000000,0.000000
1782678405828,61,1,-0.068237,-2.886261
1782678405882,62,0,0.000000,0.000000
1782678405882,62,1,-0.068146,-2.886230
1782678406603,63,0,0.000000,0.000000
1782678406603,63,1,-0.068390,-2.886292
1782678406640,64,0,0.000000,0.000000
1782678406640,64,1,-0.086304,-3.629761
1782678406680,65,0,0.000000,0.000000
1782678406680,65,1,-0.086182,-3.629730
1782678406724,66,0,0.000000,0.000000
1782678406724,66,1,-0.086060,-3.629700
1782678406884,67,0,0.000000,0.000000
1782678406884,67,1,-0.099243,-4.171967
1782678406924,68,0,0.000000,0.000000
1782678406924,68,1,-0.099548,-4.171936
1782678406975,69,0,0.000000,0.000000
1782678406975,69,1,-0.099396,-4.171875
1782678407018,70,0,0.000000,0.000000
1782678407018,70,1,-0.099243,-4.171814
1782678407726,71,0,0.000000,0.000000
1782678407726,71,1,-0.099579,-4.171936
1782678407768,72,0,0.000000,0.000000
1782678407768,72,1,-0.099426,-4.171875
1782678407818,73,0,0.000000,0.000000
1782678407818,73,1,-0.099274,-4.171814
1782678407859,74,0,0.000000,0.000000
1782678407859,74,1,-0.119751,-5.015808
1782678407911,75,0,0.000000,0.000000
1782678407911,75,1,-0.120117,-5.015778
1782678407956,76,0,0.000000,0.000000
1782678407956,76,1,-0.120483,-5.015747
1782678408001,77,0,0.000000,0.000000
1782678408001,77,1,-0.120300,-5.015686
1782678408157,78,0,0.000000,0.000000
1782678408157,78,1,-0.132324,-5.499664
1782678408747,79,0,0.000000,0.000000
1782678408747,79,1,-0.132721,-5.499634
1782678408795,80,0,0.000000,0.000000
1782678408795,80,1,-0.132538,-5.499573
1782678408835,81,0,0.000000,0.000000
1782678408835,81,1,-0.132355,-5.499512
1782678409001,82,0,0.000000,0.000000
1782678409001,82,1,-0.119965,-4.968781
1782678409041,83,0,0.000000,0.000000
1782678409041,83,1,-0.120331,-4.968750
1782678409090,84,0,0.000000,0.000000
1782678409090,84,1,-0.120697,-4.968719
1782678409139,85,0,0.000000,0.000000
1782678409139,85,1,-0.078644,-3.226257
1782678409845,86,0,0.000000,0.000000
1782678409845,86,1,-0.078522,-3.226227
1782678409882,87,0,0.000000,0.000000
1782678409882,87,1,-0.078400,-3.226196
1782678409921,88,0,0.000000,0.000000
1782678409921,88,1,-0.047226,-1.937302
1782678409963,89,0,0.000000,0.000000
1782678409963,89,1,-0.047363,-1.937286
1782678410006,90,0,0.000000,0.000000
1782678410006,90,1,-0.047318,-1.937302
1782678410055,91,0,0.000000,0.000000
1782678410055,91,1,-0.047455,-1.937286
1782678410210,92,0,0.000000,0.000000
1782678410210,92,1,-0.037369,-1.527573
1782678410256,93,0,0.000000,0.000000
1782678410256,93,1,-0.037476,-1.527557
1782678410883,94,0,0.000000,0.000000
1782678410883,94,1,-0.037430,-1.527573
1782678411049,95,0,0.000000,0.000000
1782678411049,95,1,-0.037537,-1.527557
1782678411091,96,0,0.000000,0.000000
1782678411091,96,1,-0.030899,-1.259872
1782678411140,97,0,0.000000,0.000000
1782678411140,97,1,-0.031006,-1.259857
1782678411192,98,0,0.000000,0.000000
1782678411192,98,1,-0.030960,-1.259872
1782678411239,99,0,0.000000,0.000000
1782678411239,99,1,-0.031067,-1.259857
1782678411290,100,0,0.000000,0.000000
1782678411290,100,1,-0.036179,-1.469589
1782678411334,101,0,0.000000,0.000000
1782678411334,101,1,-0.036285,-1.469574
1782678411486,102,0,0.000000,0.000000
1782678411486,102,1,-0.036224,-1.469574
1782678412132,103,0,0.000000,0.000000
1782678412132,103,1,-0.034454,-1.393158
1782678412291,104,0,0.000000,0.000000
1782678412291,104,1,-0.034393,-1.393158
1782678412341,105,0,0.000000,0.000000
1782678412341,105,1,-0.034332,-1.393158
1782678412406,106,0,0.000000,0.000000
1782678412406,106,1,-0.034271,-1.393158
1782678412453,107,0,0.000000,0.000000
1782678412453,107,1,-0.031357,-1.270554
1782678412492,108,0,0.000000,0.000000
1782678412492,108,1,-0.031418,-1.270554
1782678412536,109,0,0.000000,0.000000
1782678412536,109,1,-0.031418,-1.270554
1782678412576,110,0,0.000000,0.000000
1782678412576,110,1,-0.031418,-1.270554
1782678412764,111,0,0.000000,0.000000
1782678412764,111,1,-0.031418,-1.270554
1782678413393,112,0,0.000000,0.000000
1782678413393,112,1,-0.031418,-1.270554
1782678413432,113,0,0.000000,0.000000
1782678413432,113,1,-0.031418,-1.270554
1782678413596,114,0,0.000000,0.000000
1782678413596,114,1,-0.028717,-1.158752
1782678413637,115,0,0.000000,0.000000
1782678413637,115,1,-0.028656,-1.158752
1782678413682,116,0,0.000000,0.000000
1782678413682,116,1,-0.028610,-1.158768
1782678413720,117,0,0.000000,0.000000
1782678413720,117,1,-0.028687,-1.158752
1782678413763,118,0,0.000000,0.000000
1782678413763,118,1,-0.028641,-1.158768
1782678413808,119,0,0.000000,0.000000
1782678413808,119,1,-0.028717,-1.158752
1782678414408,120,0,0.000000,0.000000
1782678414408,120,1,-0.028656,-1.158752
1782678414451,121,0,0.000000,0.000000
1782678414451,121,1,-0.028610,-1.158768
1782678414491,122,0,0.000000,0.000000
1782678414491,122,1,-0.028687,-1.158752
1782678414535,123,0,0.000000,0.000000
1782678414535,123,1,-0.028641,-1.158768
1782678414574,124,0,0.000000,0.000000
1782678414574,124,1,-0.028717,-1.158752
