unix_ms,kind,node_id,src,label,rssi,marker_index
1782650687411,sample,0,e8:3d:c1:85:d4:18,inside-m,-44,
1782650687422,sample,0,e8:3d:c1:85:d4:18,inside-m,-44,
1782650687432,sample,0,e8:3d:c1:85:d4:18,inside-m,-44,
1782650687444,sample,0,e8:3d:c1:85:d4:18,inside-m,-44,
1782650687456,sample,0,e8:3d:c1:85:d4:18,inside-m,-44,
1782650687649,sample,0,e8:3d:c1:85:e6:b4,inside-m,-44,
1782650687660,sample,0,e8:3d:c1:85:e6:b4,inside-m,-44,
1782650687674,sample,0,e8:3d:c1:85:e6:b4,inside-m,-44,
1782650687704,sample,0,e8:3d:c1:85:e6:b4,inside-m,-44,
1782650687719,sample,0,e8:3d:c1:85:e6:b4,inside-m,-39,
1782650687732,sample,0,e8:3d:c1:85:e6:b4,inside-m,-39,
1782650687967,sample,0,e8:3d:c1:85:d4:18,inside-m,-45,
1782650687978,sample,0,e8:3d:c1:85:d4:18,inside-m,-42,
1782650688022,sample,0,e8:3d:c1:85:d4:18,inside-m,-44,
1782650688032,sample,0,e8:3d:c1:85:d4:18,inside-m,-45,
1782650688043,sample,0,e8:3d:c1:85:d4:18,inside-m,-44,
1782650688269,sample,0,e8:3d:c1:85:e6:b4,inside-m,-45,
1782650688279,sample,0,e8:3d:c1:85:e6:b4,inside-m,-45,
1782650688290,sample,0,e8:3d:c1:85:e6:b4,inside-m,-45,
1782650688317,sample,0,e8:3d:c1:85:e6:b4,inside-m,-45,
1782650688334,sample,0,e8:3d:c1:85:e6:b4,inside-m,-45,
1782650688555,sample,0,e8:3d:c1:85:d4:18,inside-m,-44,
1782650688565,sample,0,e8:3d:c1:85:d4:18,inside-m,-44,
1782650688575,sample,0,e8:3d:c1:85:d4:18,inside-m,-45,
1782650688585,sample,0,e8:3d:c1:85:d4:18,inside-m,-45,
1782650688597,sample,0,e8:3d:c1:85:d4:18,inside-m,-45,
1782650688850,sample,0,e8:3d:c1:85:e6:b4,inside-m,-45,
1782650688863,sample,0,e8:3d:c1:85:e6:b4,inside-m,-46,
1782650688873,sample,0,e8:3d:c1:85:e6:b4,inside-m,-47,
1782650688883,sample,0,e8:3d:c1:85:e6:b4,inside-m,-44,
1782650688893,sample,0,e8:3d:c1:85:e6:b4,inside-m,-46,
1782650689129,sample,0,e8:3d:c1:85:d4:18,inside-m,-47,
1782650689158,sample,0,e8:3d:c1:85:d4:18,inside-m,-45,
1782650689170,sample,0,e8:3d:c1:85:d4:18,inside-m,-45,
1782650689180,sample,0,e8:3d:c1:85:d4:18,inside-m,-45,
1782650689190,sample,0,e8:3d:c1:85:d4:18,inside-m,-48,
1782650689201,sample,0,e8:3d:c1:85:d4:18,inside-m,-50,
1782650689406,sample,0,e8:3d:c1:85:e6:b4,inside-m,-44,
1782650689422,sample,0,e8:3d:c1:85:e6:b4,inside-m,-47,
1782650689458,sample,0,e8:3d:c1:85:e6:b4,inside-m,-50,
1782650689468,sample,0,e8:3d:c1:85:e6:b4,inside-m,-48,
1782650689481,sample,0,e8:3d:c1:85:e6:b4,inside-m,-49,
1782650689491,sample,0,e8:3d:c1:85:e6:b4,inside-m,-49,
